-.-.-
3,-228,-94,92,15,-13
5,-229,-92,90,15,-15
5,-228,-92,88,14,-15
4,-228,-92,86,13,-18
4,-230,-93,84,13,-17
3,-229,-91,82,12,-18
5,-233,-89,80,12,-17
4,-232,-93,79,13,-16
2,-227,-94,76,12,-16
1,-232,-92,74,13,-18
-1,-228,-93,74,13,-17
1,-231,-93,72,12,-17
2,-232,-93,70,12,-18
4,-232,-89,67,12,-17
4,-229,-90,65,12,-16
4,-230,-92,63,13,-16
6,-229,-94,61,12,-13
3,-230,-88,59,11,-14
5,-234,-91,56,9,-14
6,-232,-90,52,8,-13
4,-230,-92,48,7,-11
4,-231,-91,45,7,-13
4,-233,-88,42,8,-12
4,-230,-87,37,9,-12
7,-230,-89,35,10,-12
4,-232,-86,32,11,-12
4,-232,-92,29,13,-12
7,-233,-82,26,14,-13
6,-231,-87,22,14,-13
5,-233,-85,18,13,-13
7,-232,-78,13,14,-12
4,-230,-84,10,13,-11
7,-231,-83,6,13,-12
5,-230,-83,2,11,-12
7,-233,-83,0,12,-11
2,-230,-84,-2,12,-11
7,-233,-84,-1,12,-13
5,-233,-83,-2,12,-15
2,-235,-82,0,12,-17
7,-237,-82,3,11,-16
7,-234,-80,8,11,-15
8,-237,-87,13,12,-16
3,-234,-85,18,13,-17
6,-237,-88,23,14,-18
7,-237,-85,30,15,-19
3,-233,-86,34,17,-18
7,-238,-86,41,17,-17
5,-235,-84,47,18,-18
7,-235,-81,53,19,-19
5,-234,-83,56,20,-18
2,-234,-85,61,20,-17
4,-236,-79,64,19,-17
1,-229,-80,66,19,-17
3,-235,-85,69,19,-16
4,-235,-84,71,18,-16
1,-230,-85,73,18,-15
5,-232,-85,76,19,-16
5,-234,-87,75,18,-16
2,-228,-85,76,17,-14
8,-233,-87,75,17,-16
7,-235,-82,75,16,-14
5,-234,-89,74,14,-16
8,-233,-91,74,14,-15
10,-234,-87,74,14,-16
7,-229,-89,72,12,-17
6,-231,-91,73,13,-16
5,-234,-86,72,13,-19
5,-232,-88,72,13,-18
4,-231,-88,69,14,-18
7,-233,-88,65,14,-18
6,-235,-88,63,14,-18
6,-232,-89,59,14,-17
5,-228,-89,57,16,-18
8,-232,-89,54,16,-17
2,-231,-95,53,15,-17
7,-233,-94,54,14,-16
8,-233,-89,54,13,-16
5,-231,-89,55,12,-17
11,-233,-89,58,11,-17
7,-232,-87,56,10,-16
6,-233,-90,56,9,-18
6,-234,-92,55,9,-16
8,-230,-88,53,10,-16
6,-232,-89,52,10,-17
6,-229,-96,52,12,-17
5,-232,-91,51,14,-16
4,-229,-87,50,15,-17
7,-229,-90,47,16,-15
4,-228,-86,43,16,-13
2,-229,-88,41,17,-12
3,-231,-92,39,19,-13
4,-230,-87,35,19,-11
6,-233,-89,34,18,-9
5,-229,-87,34,18,-9
6,-229,-93,36,17,-5
5,-230,-90,38,18,-6
7,-234,-87,40,18,-4
7,-230,-90,42,18,-3
5,-230,-89,42,18,-1
7,-233,-90,43,18,-1
4,-232,-90,43,16,-1
3,-231,-89,43,17,-1
5,-233,-90,43,18,-2
7,-230,-91,43,19,0
7,-234,-87,43,19,2
2,-234,-87,42,21,1
5,-237,-87,41,22,1
4,-232,-87,42,23,0
3,-233,-86,43,26,-1
7,-233,-85,43,27,-1
2,-234,-91,47,29,-2
4,-232,-87,49,28,-2
7,-233,-91,54,27,0
6,-234,-86,57,25,-2
5,-231,-87,63,23,-3
4,-235,-86,66,22,-5
6,-233,-87,70,19,-6
13,-239,-88,75,18,-7
5,-232,-85,76,18,-8
6,-228,-85,79,18,-9
7,-232,-87,81,19,-11
4,-231,-86,83,18,-11
5,-230,-87,82,18,-11
4,-228,-86,81,18,-11
3,-232,-89,80,18,-10
4,-232,-88,78,18,-12
3,-232,-88,75,17,-13
3,-231,-91,73,17,-13
2,-234,-90,70,17,-12
6,-231,-88,69,15,-13
6,-235,-86,69,16,-13
6,-233,-84,67,15,-13
5,-238,-88,68,14,-11
4,-235,-91,68,13,-12
7,-235,-90,71,13,-13
5,-233,-87,73,12,-12
7,-235,-90,75,11,-10
5,-233,-83,76,11,-7
8,-228,-89,77,11,-8
0,-229,-94,78,10,-8
5,-233,-86,76,9,-9
4,-233,-87,75,9,-8
6,-230,-84,73,8,-5
4,-231,-87,71,8,-4
5,-231,-87,68,8,-4
3,-231,-89,63,7,-3
5,-233,-87,61,6,-4
9,-234,-90,58,7,-2
6,-231,-87,55,5,-2
7,-232,-87,54,7,-3
5,-238,-92,53,7,-3
7,-233,-87,51,7,-5
6,-230,-87,52,7,-6
7,-232,-85,53,8,-6
7,-232,-89,54,8,-7
7,-233,-88,57,8,-6
6,-229,-87,58,9,-6
5,-232,-89,59,9,-6
6,-238,-90,61,10,-7
5,-234,-88,59,12,-9
4,-232,-87,58,12,-9
1,-233,-86,58,15,-11
4,-230,-86,57,17,-10
5,-233,-82,56,19,-12
4,-234,-81,55,20,-10
6,-233,-84,54,21,-9
9,-233,-82,52,22,-9
5,-236,-88,51,21,-9
3,-230,-86,50,23,-10
6,-232,-87,48,21,-9
3,-230,-86,46,21,-9
9,-234,-84,45,21,-10
3,-234,-90,45,20,-11
4,-234,-88,43,20,-11
4,-233,-87,45,19,-11
3,-233,-89,44,19,-11
4,-230,-83,43,17,-10
5,-233,-91,43,16,-10
6,-231,-85,42,15,-9
3,-236,-82,41,14,-10
4,-233,-89,40,16,-10
3,-230,-85,38,16,-10
4,-233,-87,36,14,-10
0,-229,-88,37,16,-13
2,-233,-87,37,15,-13
4,-233,-82,37,15,-14
7,-232,-86,38,18,-12
3,-232,-91,39,17,-13
5,-231,-86,41,17,-12
7,-235,-90,42,17,-12
4,-233,-82,43,17,-12
5,-236,-86,45,15,-13
7,-237,-82,46,14,-12
4,-235,-82,47,14,-12
5,-234,-88,48,13,-10
5,-234,-85,48,13,-9
4,-233,-87,48,12,-10
3,-233,-88,49,12,-9
5,-230,-88,49,11,-10
3,-233,-92,51,10,-10
5,-232,-92,53,10,-11
4,-230,-91,54,11,-12
3,-232,-86,56,11,-13
5,-235,-84,56,13,-12
2,-231,-87,56,14,-14
5,-231,-89,56,16,-13
5,-230,-86,56,17,-14
7,-233,-90,57,18,-16
4,-231,-88,58,18,-17
6,-234,-84,56,19,-18
6,-233,-89,54,17,-17
5,-228,-89,53,18,-18
6,-232,-88,54,18,-16
4,-233,-86,54,16,-16
5,-230,-86,54,15,-16
3,-231,-86,53,14,-17
6,-232,-90,51,15,-16
6,-234,-89,48,14,-15
8,-233,-90,48,14,-16
6,-233,-85,46,15,-17
5,-235,-86,45,14,-18
5,-232,-89,44,14,-18
5,-229,-91,44,13,-20
4,-233,-87,43,13,-21
7,-234,-85,39,12,-21
7,-231,-88,36,11,-22
5,-232,-85,33,11,-21
7,-234,-88,35,12,-21
4,-233,-88,39,14,-24
5,-233,-87,44,13,-23
5,-233,-89,52,14,-24
7,-232,-89,58,15,-24
6,-232,-91,64,17,-24
7,-233,-95,67,17,-24
7,-232,-95,70,17,-22
8,-230,-88,71,16,-21
5,-227,-91,73,16,-21
8,-227,-94,74,16,-19
14,-230,-97,72,15,-17
5,-230,-86,71,14,-16
7,-232,-84,69,13,-15
6,-232,-87,68,14,-15
3,-232,-82,66,13,-16
7,-233,-85,65,14,-17
3,-233,-85,63,13,-18
2,-232,-88,62,13,-17
4,-234,-83,59,12,-16
5,-234,-83,57,12,-16
2,-235,-85,54,12,-14
5,-235,-85,53,12,-14
5,-232,-82,50,11,-15
5,-234,-87,49,10,-14
5,-234,-86,49,10,-15
5,-232,-86,47,11,-14
3,-233,-87,48,11,-15
3,-234,-89,48,10,-14
7,-233,-84,49,12,-14
4,-230,-83,50,12,-12
3,-234,-81,50,11,-13
4,-236,-85,51,12,-13
4,-233,-85,50,13,-12
6,-235,-86,50,11,-12
6,-232,-87,49,12,-13
5,-231,-86,48,11,-12
6,-231,-92,50,11,-10
5,-234,-86,48,11,-11
5,-232,-90,50,10,-10
3,-233,-87,51,10,-12
7,-233,-91,49,8,-14
3,-234,-85,51,8,-15
3,-232,-90,51,8,-15
6,-233,-88,51,7,-16
2,-231,-88,52,5,-18
5,-233,-90,52,5,-19
3,-231,-86,52,5,-19
6,-233,-89,52,5,-19
7,-233,-88,51,6,-19
9,-232,-86,49,6,-21
6,-231,-85,46,6,-19
10,-233,-88,44,6,-18
7,-231,-90,41,7,-18
7,-228,-89,39,7,-20
5,-231,-86,36,7,-20
6,-230,-84,35,8,-19
5,-232,-86,35,9,-19
3,-229,-85,35,8,-18
5,-233,-87,35,9,-19
6,-233,-86,34,8,-18
8,-235,-87,35,9,-18
6,-233,-87,35,8,-15
10,-238,-81,34,8,-17
9,-230,-87,35,5,-17
5,-230,-86,36,6,-17
6,-230,-86,35,7,-15
6,-230,-89,35,8,-15
6,-236,-86,34,8,-15
5,-230,-86,31,9,-15
7,-233,-88,29,11,-14
7,-234,-91,28,10,-14
7,-231,-87,26,11,-13
9,-230,-85,24,11,-12
6,-231,-91,24,12,-10
3,-234,-91,22,13,-9
4,-232,-85,22,13,-9
3,-231,-85,22,15,-8
8,-230,-88,21,14,-9
7,-233,-85,23,13,-9
7,-231,-85,24,13,-8
5,-231,-87,24,12,-8
4,-231,-87,25,13,-7
6,-231,-89,26,13,-8
6,-235,-84,25,12,-9
4,-232,-88,25,11,-9
10,-234,-89,24,10,-8
7,-236,-88,25,11,-9
6,-234,-88,25,11,-11
6,-233,-88,24,13,-11
7,-234,-87,26,13,-11
8,-233,-89,28,14,-12
8,-232,-86,30,15,-12
12,-233,-87,32,14,-11
7,-233,-88,35,16,-11
9,-232,-84,37,16,-11
8,-235,-85,38,16,-10
5,-232,-90,41,19,-7
6,-231,-91,41,19,-7
8,-232,-87,41,17,-7
7,-232,-92,42,15,-5
6,-231,-90,41,14,-4
8,-233,-93,42,13,-6
6,-234,-85,43,11,-6
4,-232,-89,43,11,-6
5,-234,-86,42,12,-8
4,-233,-90,43,10,-10
4,-232,-84,43,10,-8
3,-232,-82,43,10,-8
5,-231,-91,44,10,-9
6,-230,-85,44,11,-11
9,-233,-90,45,13,-11
6,-231,-90,49,13,-12
4,-233,-87,51,16,-12
2,-231,-87,53,17,-13
4,-230,-92,52,18,-15
6,-229,-85,52,19,-16
6,-231,-87,51,19,-15
10,-228,-87,50,19,-16
7,-238,-91,49,18,-17
7,-231,-86,48,19,-17
4,-231,-91,45,19,-17
7,-232,-91,45,17,-20
6,-235,-91,45,19,-18
4,-231,-87,45,19,-18
4,-230,-90,44,18,-18
2,-230,-92,44,18,-16
3,-228,-94,43,19,-16
5,-232,-91,41,19,-16
4,-233,-93,37,16,-14
8,-232,-86,36,14,-12
5,-233,-87,37,13,-13
7,-231,-90,36,11,-13
3,-228,-90,36,10,-12
7,-230,-88,34,7,-12
2,-231,-89,33,8,-14
6,-232,-87,31,5,-13
4,-233,-89,29,5,-12
8,-232,-86,32,4,-13
7,-233,-88,35,5,-13
7,-232,-93,39,4,-13
9,-230,-95,44,5,-13
7,-230,-93,49,5,-13
7,-235,-89,52,5,-13
8,-232,-90,54,5,-11
9,-232,-93,54,6,-12
9,-233,-90,53,6,-11
6,-228,-88,52,7,-10
9,-230,-93,51,8,-9
7,-230,-86,51,7,-8
7,-232,-86,50,7,-8
4,-229,-83,50,8,-8
12,-233,-81,48,9,-9
6,-234,-88,47,11,-7
7,-232,-86,46,11,-7
8,-231,-85,46,12,-8
5,-235,-89,45,13,-8
3,-234,-86,44,13,-8
8,-232,-90,44,12,-8
6,-233,-87,45,11,-9
10,-233,-88,46,10,-9
6,-229,-88,49,7,-8
7,-233,-92,52,7,-8
10,-229,-95,53,7,-9
7,-230,-86,53,7,-8
5,-231,-87,54,6,-9
6,-231,-87,54,8,-10
5,-229,-88,53,10,-11
5,-229,-86,53,10,-11
7,-233,-90,52,9,-11
6,-229,-86,50,9,-13
4,-228,-87,50,8,-14
6,-232,-89,49,7,-14
7,-238,-96,49,8,-16
6,-232,-88,47,9,-16
9,-231,-92,46,10,-14
4,-231,-91,45,10,-13
4,-231,-92,46,11,-11
7,-234,-91,45,10,-12
7,-234,-91,48,10,-11
3,-229,-89,49,10,-14
4,-233,-89,49,10,-12
7,-230,-88,51,10,-14
4,-231,-90,52,10,-13
4,-235,-94,53,10,-15
7,-231,-90,53,11,-14
8,-231,-87,50,10,-14
9,-230,-88,44,7,-13
5,-232,-90,43,5,-14
3,-231,-86,40,5,-14
7,-230,-88,38,5,-15
4,-230,-89,37,4,-16
5,-235,-86,39,3,-16
3,-234,-92,39,3,-16
1,-231,-91,37,2,-17
4,-232,-90,36,1,-18
3,-233,-86,34,3,-17
3,-232,-91,33,4,-17
5,-229,-88,32,6,-18
4,-230,-92,31,5,-17
6,-233,-88,30,6,-16
5,-229,-88,29,5,-16
8,-232,-87,28,5,-16
9,-232,-87,26,5,-14
5,-235,-89,23,7,-15
5,-230,-86,20,7,-15
15,-228,-95,17,8,-14
6,-233,-88,15,9,-15
6,-233,-85,15,9,-14
6,-233,-86,14,11,-13
6,-230,-89,13,11,-12
8,-229,-89,12,13,-12
9,-230,-83,11,13,-11
8,-233,-84,9,14,-8
7,-231,-83,8,16,-8
7,-231,-86,5,16,-7
6,-233,-87,4,17,-6
3,-231,-87,2,18,-5
7,-232,-91,1,21,-6
8,-233,-86,0,22,-5
7,-234,-89,-2,24,-5
9,-232,-88,-3,26,-4
5,-232,-87,-7,25,-4
8,-233,-87,-10,25,-4
6,-233,-90,-12,24,-6
6,-231,-87,-12,22,-7
5,-235,-90,-13,21,-7
7,-229,-90,-14,19,-8
7,-229,-92,-14,18,-8
9,-230,-85,-16,15,-7
7,-230,-86,-18,14,-8
5,-229,-89,-21,15,-9
6,-231,-89,-24,15,-7
8,-230,-90,-26,16,-9
7,-232,-88,-29,18,-7
6,-232,-89,-28,19,-7
8,-232,-91,-28,21,-6
8,-234,-88,-27,19,-3
4,-229,-87,-27,19,-3
5,-229,-94,-27,16,-1
5,-232,-90,-27,14,0
4,-231,-89,-27,13,1
7,-230,-94,-26,9,2
7,-231,-92,-28,5,2
3,-231,-92,-30,-1,1
5,-229,-91,-31,-4,1
5,-230,-89,-34,-6,2
6,-229,-94,-36,-8,2
4,-229,-93,-39,-12,4
6,-228,-96,-43,-15,6
3,-230,-90,-49,-18,7
2,-231,-91,-55,-18,7
2,-230,-95,-59,-19,8
3,-233,-91,-62,-21,7
2,-230,-91,-65,-23,8
1,-229,-91,-67,-24,11
5,-230,-93,-70,-25,12
4,-230,-93,-75,-26,14
5,-231,-93,-78,-29,13
5,-231,-89,-79,-33,16
3,-229,-89,-80,-37,18
5,-229,-97,-80,-42,21
10,-233,-94,-79,-46,23
6,-229,-95,-80,-51,22
5,-229,-93,-80,-54,21
5,-229,-98,-77,-56,18
7,-225,-95,-76,-54,13
7,-226,-100,-77,-51,9
7,-228,-95,-81,-47,7
8,-226,-93,-86,-43,6
5,-225,-95,-93,-39,2
7,-229,-100,-97,-33,-1
6,-228,-96,-102,-30,-4
9,-229,-94,-109,-28,-6
6,-229,-97,-116,-25,-7
5,-231,-94,-122,-22,-9
4,-232,-94,-125,-21,-11
6,-232,-93,-123,-18,-14
5,-229,-95,-115,-14,-17
4,-231,-93,-107,-10,-19
7,-230,-96,-99,-6,-20
10,-229,-96,-93,-2,-20
8,-227,-95,-90,0,-22
7,-225,-102,-88,1,-23
6,-226,-99,-88,5,-22
8,-227,-98,-91,11,-20
6,-225,-97,-95,14,-17
4,-224,-97,-101,15,-17
2,-224,-96,-109,17,-12
6,-225,-100,-116,18,-10
4,-225,-100,-124,18,-10
1,-227,-97,-134,19,-7
5,-228,-99,-145,19,-5
2,-226,-102,-152,19,-2
4,-226,-101,-158,19,-1
4,-225,-103,-160,20,0
6,-225,-100,-160,22,3
4,-223,-103,-157,24,6
7,-227,-104,-156,25,7
8,-224,-104,-154,27,10
10,-226,-108,-153,30,9
6,-222,-105,-153,33,10
7,-223,-102,-152,34,10
5,-220,-104,-152,35,10
5,-216,-106,-156,35,10
4,-219,-107,-160,35,8
5,-218,-106,-168,32,11
4,-219,-114,-179,31,10
3,-219,-114,-190,27,10
3,-221,-112,-202,26,12
1,-218,-114,-215,23,12
1,-217,-113,-226,22,11
3,-217,-117,-237,21,14
4,-216,-113,-246,20,15
8,-222,-116,-257,20,14
3,-219,-114,-269,19,16
3,-221,-113,-278,19,17
3,-222,-119,-287,21,20
4,-221,-117,-295,19,24
6,-221,-112,-296,18,26
5,-219,-107,-294,16,30
4,-220,-109,-290,14,31
1,-221,-108,-281,10,35
5,-221,-114,-274,9,38
3,-220,-114,-267,6,37
1,-221,-113,-263,3,41
8,-228,-110,-260,0,45
3,-223,-112,-260,-4,43
0,-225,-110,-258,-5,40
3,-224,-111,-257,-7,37
1,-222,-107,-253,-10,31
2,-222,-114,-249,-9,24
2,-221,-112,-248,-10,16
1,-226,-115,-246,-9,8
6,-222,-111,-243,-7,-1
1,-218,-111,-241,-5,-9
3,-213,-114,-236,-4,-16
5,-218,-109,-229,-3,-23
4,-215,-116,-224,-2,-28
6,-213,-119,-222,-1,-30
6,-213,-119,-219,0,-32
4,-213,-120,-219,3,-36
2,-211,-120,-219,7,-37
8,-212,-122,-217,11,-37
8,-213,-124,-214,15,-40
4,-209,-124,-212,18,-41
5,-210,-127,-211,22,-40
8,-211,-127,-211,25,-39
4,-209,-129,-215,29,-40
4,-205,-128,-221,30,-39
3,-206,-135,-230,29,-37
4,-209,-131,-240,29,-38
2,-211,-130,-250,27,-36
3,-212,-129,-259,22,-32
2,-214,-128,-266,19,-34
0,-213,-128,-267,18,-30
1,-214,-125,-268,18,-28
1,-216,-128,-264,17,-27
2,-217,-126,-259,16,-24
1,-214,-123,-251,16,-23
3,-214,-127,-241,16,-20
4,-215,-128,-229,14,-17
3,-213,-130,-218,11,-16
2,-209,-130,-209,10,-14
5,-211,-134,-202,9,-15
4,-209,-134,-199,10,-16
8,-208,-135,-197,13,-16
3,-204,-138,-199,16,-19
2,-203,-144,-204,19,-20
7,-205,-140,-211,21,-21
5,-201,-140,-220,24,-24
3,-202,-143,-232,27,-26
4,-199,-140,-245,31,-30
6,-201,-139,-257,35,-30
4,-201,-135,-267,38,-33
5,-205,-134,-278,40,-36
6,-200,-137,-288,40,-35
4,-202,-138,-296,39,-36
2,-201,-141,-302,38,-35
6,-205,-138,-307,35,-34
-2,-204,-144,-312,31,-35
4,-208,-140,-315,29,-31
5,-205,-139,-315,26,-29
1,-204,-137,-313,26,-29
3,-203,-137,-312,23,-28
1,-205,-140,-309,20,-28
1,-205,-140,-307,17,-28
5,-204,-140,-306,15,-29
1,-205,-138,-305,12,-28
4,-205,-140,-308,10,-29
4,-205,-138,-308,8,-29
5,-204,-141,-309,8,-27
0,-204,-140,-311,8,-26
3,-207,-140,-310,9,-26
4,-208,-140,-309,8,-23
1,-204,-141,-307,9,-23
4,-206,-142,-302,9,-23
3,-203,-142,-297,10,-22
3,-204,-141,-295,7,-20
5,-204,-141,-292,7,-21
4,-205,-144,-290,7,-22
2,-204,-144,-289,4,-22
4,-210,-137,-285,3,-22
2,-201,-138,-281,3,-20
1,-204,-147,-279,1,-20
3,-202,-139,-275,0,-19
8,-202,-141,-273,-3,-20
8,-201,-149,-272,-4,-19
5,-201,-141,-271,-5,-18
8,-201,-143,-272,-6,-19
6,-202,-142,-274,-6,-19
7,-203,-146,-275,-5,-19
4,-205,-141,-275,-3,-18
5,-199,-139,-273,-5,-20
7,-203,-145,-267,-3,-19
8,-204,-147,-258,-3,-19
7,-204,-143,-249,-3,-17
6,-203,-146,-239,-4,-19
6,-200,-148,-231,-4,-19
7,-199,-150,-221,-3,-19
6,-197,-153,-212,-2,-18
6,-197,-147,-207,-2,-15
7,-198,-150,-201,-4,-12
9,-197,-149,-195,-2,-10
9,-196,-141,-189,-3,-9
6,-197,-150,-185,-3,-6
10,-198,-153,-179,-3,-6
6,-195,-155,-173,-2,-4
7,-193,-153,-169,2,-2
8,-194,-150,-167,4,-5
8,-194,-151,-171,7,-5
3,-193,-153,-173,11,-7
6,-192,-154,-175,14,-9
4,-195,-154,-175,14,-10
3,-194,-155,-170,15,-11
10,-193,-148,-166,14,-10
6,-192,-155,-163,11,-9
4,-191,-158,-159,11,-9
3,-191,-156,-156,9,-8
2,-191,-153,-154,9,-6
5,-191,-160,-155,9,-7
4,-188,-156,-157,9,-5
8,-191,-155,-159,9,-5
9,-189,-160,-159,10,-4
5,-189,-163,-162,13,-2
8,-189,-159,-166,14,-2
5,-193,-166,-170,13,-1
10,-187,-163,-174,12,-1
7,-186,-162,-176,14,2
8,-187,-163,-179,16,4
8,-187,-161,-182,17,6
10,-185,-167,-185,16,7
7,-186,-167,-189,17,8
6,-185,-169,-190,18,10
4,-185,-163,-194,18,8
2,-185,-169,-198,19,11
4,-185,-165,-202,20,10
6,-183,-165,-206,22,10
3,-182,-167,-210,22,10
6,-184,-165,-214,25,9
4,-183,-164,-219,27,10
1,-185,-168,-224,26,11
3,-182,-168,-227,27,10
4,-187,-165,-229,26,12
7,-184,-165,-229,25,12
6,-186,-170,-228,25,14
7,-186,-168,-228,25,13
3,-186,-164,-225,24,13
2,-186,-169,-222,26,13
4,-189,-170,-220,27,12
4,-185,-165,-220,27,10
4,-183,-166,-220,26,11
4,-184,-167,-221,24,13
4,-182,-167,-221,21,14
2,-180,-171,-217,16,15
2,-185,-169,-215,11,13
4,-182,-168,-213,7,13
9,-186,-171,-210,4,10
9,-184,-173,-207,2,7
5,-182,-168,-203,2,6
8,-183,-173,-199,4,7
5,-183,-171,-195,7,6
7,-180,-168,-192,9,6
4,-183,-170,-188,10,6
2,-177,-169,-187,13,5
8,-181,-171,-189,15,6
3,-173,-171,-193,18,6
5,-182,-171,-192,18,6
4,-179,-168,-195,20,7
8,-185,-174,-194,21,6
4,-180,-168,-196,20,6
5,-181,-169,-194,20,7
2,-182,-171,-189,19,6
6,-181,-170,-183,19,6
3,-183,-170,-176,18,5
2,-180,-174,-168,18,4
1,-179,-172,-161,19,2
3,-181,-174,-156,19,1
4,-180,-174,-150,20,-1
3,-179,-170,-145,21,4
6,-178,-170,-140,21,4
2,-178,-176,-133,20,5
4,-177,-174,-130,21,8
6,-177,-178,-126,22,9
5,-176,-173,-124,22,10
7,-173,-179,-123,24,8
5,-175,-176,-124,27,11
6,-176,-175,-126,30,11
6,-173,-182,-126,32,13
10,-176,-177,-127,34,12
8,-176,-176,-129,36,13
4,-174,-181,-129,37,14
2,-174,-181,-131,39,14
5,-177,-178,-134,40,15
3,-174,-179,-137,41,12
5,-174,-179,-135,39,12
3,-176,-179,-133,38,11
2,-173,-176,-131,34,9
6,-173,-179,-128,31,7
6,-175,-183,-128,30,7
1,-170,-182,-126,25,8
3,-171,-185,-126,24,5
3,-171,-180,-125,24,4
3,-170,-181,-123,23,5
5,-173,-180,-121,25,1
3,-170,-178,-119,25,2
3,-170,-179,-118,25,5
5,-166,-180,-116,24,4
6,-170,-184,-113,25,6
4,-170,-182,-111,24,6
7,-171,-180,-110,25,5
3,-168,-178,-110,25,3
4,-172,-183,-109,24,5
4,-173,-181,-111,21,5
5,-170,-176,-112,19,5
1,-169,-182,-111,17,2
4,-169,-182,-112,16,2
1,-167,-182,-112,17,1
2,-170,-184,-108,14,0
1,-167,-182,-107,12,-3
3,-168,-181,-106,14,-5
2,-165,-183,-105,14,-4
0,-165,-184,-104,13,-3
2,-169,-186,-103,14,-3
2,-168,-184,-102,15,-3
0,-166,-185,-102,15,-6
2,-163,-184,-103,14,-8
1,-166,-187,-104,15,-9
2,-165,-186,-105,17,-9
2,-171,-184,-106,16,-11
4,-166,-184,-106,18,-13
8,-167,-186,-102,18,-14
3,-165,-185,-99,17,-13
3,-166,-187,-94,16,-13
3,-164,-186,-91,15,-13
1,-171,-188,-87,14,-14
3,-164,-191,-84,11,-13
2,-162,-186,-82,9,-13
